EmployeeID,Age,Department,Location,Salary,SatisfactionScore,PerformanceScore,InnovationIndex,RetentionRisk,NeurodiversityStatus
7749,61,Quality Assurance,Stockholm,144168,8.674,6.036,89.245,0.449,Neurotypical
7750,57,Production,Seoul,99544,1.96,8.205,76.736,0.888,Neurotypical
7751,24,Quality Assurance,Berlin,92581,3.893,8.741,95.665,0.561,Neurotypical
7752,42,Game Design,Tokyo,86225,5.621,7.134,25.865,0.944,Neurodiverse
7753,47,Production,Stockholm,145378,6.85,3.43,85.521,0.24,Neurotypical
7754,53,Production,Montreal,52363,9.578,5.175,14.56,0.281,Neurotypical
7755,34,Game Design,Shanghai,146709,3.763,6.066,69.629,0.365,Neurotypical
7756,51,Management,Seoul,139274,1.768,3.68,7.182,0.73,Neurodiverse
7757,45,Marketing,Paris,77436,5.13,9.46,71.419,0.68,Neurotypical
7758,50,Programming,Shanghai,83085,4.107,1.978,15.176,0.206,Neurotypical
7759,38,Quality Assurance,Stockholm,72921,6.401,8.501,73.501,0.404,Neurotypical
7760,28,Audio,Seoul,128202,9.305,4.838,43.973,0.352,Neurotypical
7761,48,Game Design,Paris,58896,6.79,9.51,13.463,0.759,Neurotypical
7762,58,Marketing,London,63785,6.202,5.793,57.135,0.368,Neurotypical
7763,23,Audio,Los Angeles,108385,3.215,7.567,2.47,0.756,Neurodiverse
7764,22,Management,Shanghai,142986,3.383,7.61,23.72,0.548,Neurotypical
7765,48,Quality Assurance,Shanghai,136164,4.925,7.282,29.226,0.943,Neurodiverse
7766,30,Game Design,Stockholm,103805,9.022,1.444,99.207,0.978,Neurotypical
7767,52,Production,Shanghai,89653,6.215,6.6,79.448,0.63,Neurotypical
7768,57,Management,London,93469,5.452,9.053,31.205,0.92,Neurotypical
7769,30,Management,Vancouver,81903,5.883,8.592,36.496,0.722,Neurotypical
7770,46,Programming,Seoul,119542,8.504,9.235,43.832,0.678,Neurodiverse
7771,52,Game Design,Shanghai,127538,7.101,4.999,78.886,0.466,Neurotypical
7772,40,Management,Seoul,143136,9.347,5.091,68.083,0.56,Neurotypical
7773,58,Programming,Paris,97670,6.236,8.274,54.17,0.389,Neurotypical
7774,50,Marketing,Paris,136562,2.764,3.731,44.703,0.175,Neurotypical
7775,57,Marketing,Shanghai,101279,1.169,7.886,25.428,0.925,Neurotypical
7776,21,Management,Shanghai,63950,3.854,5.54,45.35,0.212,Neurotypical
7777,46,Quality Assurance,Paris,79763,1.565,3.379,77.64,0.542,Neurotypical
7778,55,Programming,Montreal,101901,4.664,6.793,44.77,0.737,Neurotypical
7779,30,Game Design,Paris,107587,2.691,3.662,52.39,0.824,Neurotypical
7780,37,Marketing,Montreal,74584,4.644,7.046,33.857,0.356,Neurotypical
7781,20,Game Design,Tokyo,98284,4.593,6.124,48.55,0.658,Neurodiverse
7782,54,Quality Assurance,London,70038,3.486,7.5,75.992,0.443,Neurodiverse
7783,54,Programming,London,97567,6.875,6.392,92.21,0.822,Neurotypical
7784,50,Game Design,Seoul,110037,4.901,7.825,49.585,0.657,Neurotypical
7785,47,Audio,Los Angeles,92283,9.041,9.966,14.808,0.047,Neurotypical
7786,58,Game Design,Stockholm,88207,1.685,5.21,77.427,0.61,Neurodiverse
7787,20,Art & Animation,Seoul,93256,4.696,6.384,75.88,0.702,Neurodiverse
7788,44,Art & Animation,Shanghai,99148,7.984,1.917,67.584,0.909,Neurotypical
7789,62,Production,Berlin,101522,5.451,9.554,58.327,0.051,Neurotypical
7790,57,Quality Assurance,Paris,85371,9.695,6.367,32.049,0.597,Neurotypical
7791,39,Quality Assurance,Berlin,55747,2.573,1.925,74.812,0.501,Neurotypical
7792,22,Quality Assurance,Tokyo,151837,3.844,4.6,98.406,0.641,Neurotypical
7793,21,Audio,Tokyo,73949,2.045,1.732,46.923,0.765,Neurotypical
7794,37,Programming,Vancouver,156888,3.221,5.475,16.28,0.134,Neurodiverse
7795,63,Audio,Tokyo,100403,7.053,3.493,22.496,0.542,Neurotypical
7796,29,Production,Seoul,52966,5.383,4.063,25.719,0.521,Neurotypical
7797,24,Game Design,Paris,144776,2.459,1.622,63.608,0.515,Neurotypical
7798,28,Management,Stockholm,94088,5.272,7.862,76.691,0.413,Neurotypical
7799,21,Marketing,Seoul,146447,8.627,8.57,34.935,0.85,Neurotypical
7800,53,Programming,Paris,159062,4.958,2.261,73.172,0.063,Neurotypical
7801,57,Art & Animation,Los Angeles,123107,1.119,7.756,8.8,0.385,Neurotypical
7802,50,Art & Animation,Los Angeles,69391,1.494,2.157,89.712,0.592,Neurodiverse
7803,29,Production,Montreal,106965,4.943,1.77,6.77,0.909,Neurotypical
7804,31,Management,Paris,89974,6.339,2.027,80.235,0.63,Neurotypical
7805,55,Art & Animation,Stockholm,156688,8.979,1.286,71.026,0.131,Neurodiverse
7806,40,Production,Shanghai,156822,9.838,4.385,64.536,0.681,Neurotypical
7807,25,Game Design,Berlin,146738,9.823,9.576,6.081,0.34,Neurodiverse
7808,22,Game Design,Montreal,152424,6.021,9.093,51.932,0.587,Neurotypical
7809,29,Quality Assurance,Vancouver,70581,1.322,3.987,12.267,0.571,Neurotypical
7810,24,Marketing,Los Angeles,95272,2.921,8.152,43.942,0.172,Neurotypical
7811,45,Quality Assurance,Shanghai,153141,4.909,8.421,16.966,0.819,Neurotypical
7812,40,Game Design,Shanghai,54025,8.917,2.369,15.462,0.54,Neurotypical
7813,64,Audio,Berlin,87025,1.194,3.065,57.227,0.386,Neurotypical
7814,45,Quality Assurance,Vancouver,97390,5.584,7.214,28.381,0.206,Neurotypical
7815,57,Programming,London,157381,6.881,3.376,77.076,0.916,Neurotypical
7816,63,Game Design,Berlin,119489,3.594,9.443,25.276,0.242,Neurotypical
7817,45,Game Design,Paris,68678,3.841,3.076,33.58,0.935,Neurotypical
7818,27,Management,Seoul,56317,4.496,8.192,59.174,0.541,Neurotypical
7819,24,Management,Seoul,86235,3.471,7.823,0.833,0.503,Neurotypical
7820,34,Audio,Berlin,132952,4.935,5.534,84.158,0.472,Neurodiverse
7821,35,Audio,Montreal,112348,2.423,3.369,9.164,0.882,Neurotypical
7822,20,Audio,Seoul,117007,2.794,1.305,2.693,0.814,Neurotypical
7823,35,Management,Seoul,120649,1.334,8.455,77.314,0.676,Neurotypical
7824,56,Marketing,London,81507,4.702,4.4,79.975,0.524,Neurotypical
7825,22,Programming,Los Angeles,112784,7.366,4.061,63.701,0.657,Neurotypical
7826,50,Game Design,Paris,103223,5.555,1.4,83.155,0.243,Neurodiverse
7827,32,Audio,Stockholm,57739,5.776,2.362,91.727,0.497,Neurotypical
7828,35,Marketing,Paris,116684,5.05,4.311,22.448,0.141,Neurotypical
7829,62,Art & Animation,Shanghai,74616,6.264,7.217,44.928,0.128,Neurotypical
7830,40,Programming,Los Angeles,138400,3.067,2.866,40.487,0.709,Neurotypical
7831,21,Production,Shanghai,135676,2.868,2.472,16.838,0.943,Neurotypical
7832,46,Production,Berlin,115283,9.478,3.361,26.534,0.803,Neurodiverse
7833,57,Management,Los Angeles,146581,5.054,3.551,40.905,0.939,Neurotypical
7834,45,Art & Animation,Vancouver,65545,8.445,4.69,10.159,0.222,Neurodiverse
7835,57,Art & Animation,Stockholm,90176,9.251,4.248,75.675,0.262,Neurotypical
7836,44,Game Design,Vancouver,61602,6.534,1.665,60.885,0.424,Neurotypical
7837,30,Marketing,Shanghai,106413,3.689,6.561,92.28,0.383,Neurodiverse
7838,27,Marketing,Shanghai,126694,7.118,2.174,3.121,0.298,Neurotypical
7839,27,Art & Animation,Stockholm,112526,4.878,8.816,65.047,0.292,Neurotypical
7840,52,Programming,Shanghai,128839,9.758,8.736,78.522,0.913,Neurotypical
7841,26,Quality Assurance,Vancouver,73047,8.302,1.651,51.044,0.181,Neurotypical
7842,57,Art & Animation,Berlin,86564,8.335,4.718,96.581,0.874,Neurotypical
7843,40,Game Design,Los Angeles,118983,6.298,5.292,3.833,0.51,Neurodiverse
7844,27,Art & Animation,Los Angeles,58276,1.076,9.963,52.432,0.927,Neurodiverse
7845,40,Programming,Berlin,144414,8.486,3.261,31.291,0.018,Neurotypical
7846,39,Programming,Stockholm,127146,1.228,6.724,97.355,0.222,Neurotypical
7847,27,Art & Animation,Los Angeles,62737,2.101,5.114,95.699,0.499,Neurotypical
7848,50,Marketing,Stockholm,158659,8.548,7.917,9.69,0.141,Neurotypical
7849,48,Art & Animation,Montreal,54457,2.969,3.236,39.316,0.215,Neurotypical
7850,28,Audio,Montreal,104522,8.57,7.128,22.066,0.474,Neurotypical
7851,34,Audio,Paris,61151,3.127,2.169,82.994,0.768,Neurodiverse
7852,49,Quality Assurance,Paris,125958,7.936,1.136,91.176,0.785,Neurotypical
7853,45,Game Design,Los Angeles,60915,5.88,1.164,88.546,0.616,Neurotypical
7854,29,Management,Montreal,118175,7.039,5.434,35.697,0.909,Neurotypical
7855,48,Game Design,Montreal,75606,8.543,7.937,30.219,0.629,Neurotypical
7856,35,Production,Shanghai,155991,9.856,6.199,67.628,0.024,Neurotypical
7857,55,Marketing,Vancouver,63698,1.771,1.327,93.105,0.518,Neurotypical
7858,39,Management,Shanghai,100082,7.168,5.969,6.174,0.968,Neurotypical
7859,64,Game Design,Shanghai,63681,9.629,2.019,5.746,0.656,Neurotypical
7860,56,Quality Assurance,Paris,113011,4.364,9.689,40.355,0.688,Neurotypical
7861,41,Audio,Seoul,63050,4.004,4.173,41.848,0.114,Neurotypical
7862,26,Marketing,Tokyo,142771,7.12,5.531,49.286,0.36,Neurotypical
7863,42,Programming,Los Angeles,97182,4.618,4.049,49.93,0.846,Neurotypical
7864,60,Audio,Los Angeles,121438,2.93,5.204,46.421,0.11,Neurodiverse
7865,59,Quality Assurance,London,137747,2.453,9.626,78.265,0.839,Neurodiverse
7866,48,Marketing,Paris,70193,2.734,3.345,76.479,0.573,Neurodiverse
7867,35,Management,Stockholm,145830,7.339,7.463,75.07,0.394,Neurotypical
7868,57,Art & Animation,Los Angeles,125321,9.268,7.798,32.657,0.93,Neurotypical
7869,47,Game Design,London,129842,8.254,2.715,1.841,0.029,Neurotypical
7870,57,Quality Assurance,Vancouver,147758,5.034,7.562,82.245,0.927,Neurotypical
7871,50,Marketing,Tokyo,65017,5.757,6.832,92.715,0.878,Neurotypical
7872,33,Audio,London,124848,6.582,3.619,57.411,0.987,Neurotypical
7873,52,Marketing,Tokyo,76257,6.22,5.704,12.048,0.417,Neurotypical
7874,28,Art & Animation,Berlin,51924,9.716,6.31,15.795,0.461,Neurotypical
7875,46,Quality Assurance,Berlin,52440,8.98,8.529,85.677,0.705,Neurotypical
7876,43,Marketing,Seoul,111907,1.392,2.123,66.292,0.11,Neurodiverse
7877,32,Programming,Seoul,138933,8.522,9.748,24.606,0.244,Neurotypical
7878,45,Quality Assurance,Stockholm,86210,2.027,7.922,18.65,0.442,Neurotypical
7879,48,Quality Assurance,London,114904,7.212,5.815,29.209,0.718,Neurotypical
7880,62,Audio,Stockholm,80737,3.571,7.986,30.799,0.496,Neurodiverse
7881,47,Management,Tokyo,133127,7.96,7.598,81.739,0.23,Neurodiverse
7882,47,Production,Berlin,108510,1.077,5.141,89.717,0.292,Neurotypical
7883,27,Game Design,London,121118,4.44,4.024,25.167,0.75,Neurotypical
7884,42,Production,Berlin,115018,1.194,9.897,19.195,0.806,Neurotypical
7885,48,Management,Montreal,156557,9.582,8.959,55.298,0.436,Neurotypical
7886,24,Programming,Vancouver,58354,1.138,9.558,56.75,0.193,Neurotypical
7887,61,Art & Animation,Vancouver,120183,2.398,1.436,22.688,0.575,Neurotypical
7888,26,Marketing,Montreal,130050,5.853,8.337,81.809,0.4,Neurotypical
7889,61,Production,Los Angeles,99019,6.815,9.021,92.006,0.639,Neurotypical
7890,55,Game Design,Vancouver,92043,7.561,5.292,8.137,0.825,Neurodiverse
7891,60,Management,Paris,63539,3.222,9.018,75.943,0.528,Neurodiverse
7892,46,Audio,Berlin,93575,3.709,1.908,50.15,0.902,Neurotypical
7893,21,Game Design,Shanghai,60985,3.159,1.544,19.562,0.369,Neurodiverse
7894,44,Quality Assurance,Berlin,64419,3.197,3.624,42.925,0.481,Neurotypical
7895,28,Quality Assurance,Berlin,152090,8.036,1.236,50.616,0.571,Neurodiverse
7896,46,Art & Animation,Stockholm,142152,9.532,7.156,58.593,0.719,Neurodiverse
7897,20,Programming,Shanghai,126840,6.362,9.343,3.376,0.529,Neurodiverse
7898,42,Marketing,Shanghai,156933,2.417,3.656,69.659,0.811,Neurotypical
7899,29,Marketing,Paris,140640,1.589,6.936,50.865,0.697,Neurotypical
7900,61,Audio,Seoul,156600,3.153,5.212,63.982,0.35,Neurodiverse
7901,44,Art & Animation,Berlin,97640,2.6,3.296,84.987,0.64,Neurotypical
7902,22,Marketing,Seoul,95437,6.207,9.267,56.554,0.317,Neurodiverse
7903,25,Programming,Los Angeles,90028,7.281,9.621,89.553,0.717,Neurodiverse
7904,25,Management,Tokyo,75814,1.041,2.213,79.306,0.653,Neurotypical
7905,21,Quality Assurance,Berlin,78552,4.957,7.903,62.968,0.177,Neurotypical
7906,37,Management,Shanghai,147975,6.607,2.699,58.145,0.701,Neurotypical
7907,42,Management,Shanghai,125992,2.736,5.394,43.218,0.131,Neurotypical
7908,21,Art & Animation,Montreal,140262,9.109,4.249,87.97,0.092,Neurotypical
7909,31,Game Design,Berlin,96453,5.941,3.196,41.348,0.643,Neurotypical
7910,41,Production,Paris,150097,4.109,7.082,2.077,0.333,Neurotypical
7911,56,Production,Shanghai,89724,1.168,8.699,3.375,0.161,Neurotypical
7912,39,Art & Animation,Los Angeles,140742,5.359,8.031,92.556,0.987,Neurotypical
7913,58,Management,Berlin,98576,4.024,7.501,11.88,0.87,Neurotypical
7914,43,Art & Animation,Paris,79317,9.726,1.596,78.693,0.177,Neurotypical
7915,39,Programming,Berlin,60159,4.409,1.877,84.995,0.944,Neurotypical
7916,20,Programming,Shanghai,140027,9.289,5.183,55.129,0.606,Neurotypical
7917,20,Marketing,Stockholm,115742,7.174,6.002,83.995,0.52,Neurotypical
7918,36,Production,Seoul,85590,1.666,7.51,10.636,0.357,Neurotypical
7919,20,Audio,Los Angeles,75409,9.394,4.203,99.904,0.321,Neurodiverse
7920,64,Audio,Paris,142747,2.516,1.206,59.723,0.103,Neurotypical
7921,49,Management,Berlin,70705,5.032,1.325,85.297,0.181,Neurotypical
7922,60,Programming,Stockholm,129650,9.307,8.693,27.323,0.269,Neurotypical
7923,22,Marketing,Los Angeles,109201,8.457,2.157,31.125,0.736,Neurotypical
7924,30,Marketing,Paris,105985,5.388,9.432,15.358,0.96,Neurotypical
7925,43,Marketing,Stockholm,114898,2.862,3.994,71.663,0.466,Neurotypical
7926,41,Management,Stockholm,138169,5.583,6.253,2.361,0.371,Neurotypical
7927,63,Management,Berlin,135067,5.929,2.518,10.814,0.859,Neurotypical
7928,64,Programming,London,87379,9.972,5.086,17.296,0.681,Neurodiverse
7929,45,Audio,Los Angeles,147203,8.416,8.882,69.102,0.245,Neurotypical
7930,32,Marketing,Berlin,128010,8.752,9.857,65.442,0.538,Neurotypical
7931,20,Programming,Berlin,90902,9.876,7.899,62.151,0.883,Neurotypical
7932,43,Game Design,Seoul,97635,5.71,7.882,41.248,0.66,Neurotypical
7933,29,Game Design,Los Angeles,53719,6.267,8.968,93.453,0.373,Neurotypical
7934,54,Quality Assurance,London,138014,5.09,3.204,96.296,0.428,Neurotypical
7935,43,Game Design,Montreal,95703,2.129,7.626,36.966,0.899,Neurodiverse
7936,47,Art & Animation,Tokyo,68449,5.727,6.025,52.625,0.708,Neurotypical
7937,55,Quality Assurance,Stockholm,136300,6.243,3.355,69.44,0.51,Neurotypical
7938,35,Game Design,Los Angeles,98429,3.135,1.499,26.793,0.678,Neurotypical
7939,59,Art & Animation,Vancouver,93939,8.045,2.807,76.292,0.685,Neurotypical
7940,35,Game Design,Berlin,63301,2.12,6.852,76.951,0.567,Neurotypical
7941,36,Programming,Paris,143064,5.518,6.129,50.088,0.628,Neurotypical
7942,34,Production,Stockholm,103897,6.964,1.623,41.568,0.353,Neurotypical
7943,35,Art & Animation,Los Angeles,114339,1.494,6.061,64.09,0.35,Neurotypical
7944,34,Marketing,Seoul,99089,8.236,4.516,1.632,0.339,Neurodiverse
7945,53,Programming,Paris,74569,3.737,1.134,85.583,0.039,Neurotypical
7946,30,Production,Paris,56400,7.46,9.185,86.458,0.828,Neurodiverse
7947,20,Art & Animation,Seoul,157738,1.974,3.325,50.519,0.157,Neurotypical
7948,34,Programming,Vancouver,126419,6.583,5.981,1.666,0.094,Neurotypical
7949,45,Marketing,Los Angeles,76543,6.015,6.302,37.142,0.423,Neurodiverse
7950,23,Art & Animation,Seoul,68788,2.35,5.489,45.513,0.479,Neurotypical
7951,62,Art & Animation,Shanghai,142767,6.623,3.156,84.055,0.263,Neurotypical
7952,24,Production,Paris,145505,7.222,4.666,3.426,0.957,Neurotypical
7953,54,Programming,Stockholm,154781,5.487,3.613,50.788,0.167,Neurodiverse
7954,32,Game Design,Shanghai,76412,6.207,4.902,45.953,0.574,Neurotypical
7955,29,Art & Animation,Stockholm,90303,8.987,1.744,22.17,0.611,Neurotypical
7956,30,Game Design,Montreal,121676,7.279,2.494,24.342,0.655,Neurodiverse
7957,37,Art & Animation,Berlin,72542,9.154,2.238,58.091,0.794,Neurotypical
7958,53,Audio,Los Angeles,148482,5.971,6.355,96.87,0.865,Neurodiverse
7959,58,Quality Assurance,Tokyo,106764,2.574,6.903,79.293,0.292,Neurotypical
7960,60,Game Design,Tokyo,107091,3.217,9.226,50.014,0.986,Neurotypical
7961,61,Game Design,Berlin,103335,2.588,3.359,57.408,0.414,Neurotypical
7962,42,Production,Montreal,154541,4.017,4.541,57.415,0.784,Neurotypical
7963,26,Marketing,Seoul,136860,5.298,6.602,70.15,0.041,Neurotypical
7964,58,Audio,Los Angeles,61658,3.303,9.746,33.732,0.745,Neurodiverse
7965,22,Marketing,London,148331,5.281,4.524,67.607,0.83,Neurotypical
7966,31,Audio,Shanghai,97089,4.279,3.607,25.434,0.108,Neurotypical
7967,26,Audio,Paris,142856,5.998,4.49,80.295,0.306,Neurotypical
7968,45,Management,Berlin,64410,4.857,3.784,94.036,0.448,Neurotypical
7969,52,Programming,Tokyo,156549,4.907,1.766,56.095,0.764,Neurotypical
7970,56,Programming,London,91280,5.416,4.114,7.146,0.53,Neurotypical
7971,34,Programming,Tokyo,151934,9.891,6.268,71.182,0.631,Neurotypical
7972,21,Art & Animation,Montreal,138823,6.009,2.645,92.746,0.369,Neurotypical
7973,60,Production,London,77881,7.51,8.503,94.423,0.87,Neurotypical
7974,26,Marketing,Seoul,105925,4.751,7.618,91.078,0.366,Neurotypical
7975,51,Quality Assurance,Tokyo,146003,3.933,6.027,56.339,0.474,Neurotypical
7976,23,Audio,Shanghai,129077,9.249,7.637,91.809,0.442,Neurotypical
7977,39,Audio,Seoul,121457,7.681,3.85,26.803,0.786,Neurodiverse
7978,55,Production,Seoul,111168,6.242,2.801,14.386,0.821,Neurotypical
7979,51,Game Design,Paris,50331,4.028,8.58,47.66,0.906,Neurotypical
7980,47,Art & Animation,Montreal,150021,3.321,8.369,3.089,0.23,Neurotypical
7981,32,Quality Assurance,London,83084,3.269,7.624,7.726,0.911,Neurotypical
7982,20,Programming,London,138164,5.534,3.307,60.137,0.29,Neurotypical
7983,54,Audio,Tokyo,130119,8.873,4.093,70.402,0.878,Neurodiverse
7984,49,Game Design,London,119087,8.929,4.425,13.87,0.857,Neurotypical
7985,55,Marketing,Tokyo,88866,7.705,2.658,34.134,0.455,Neurotypical
7986,44,Audio,Shanghai,110252,5.882,7.84,80.78,0.798,Neurotypical
7987,35,Game Design,Berlin,151221,3.114,2.662,20.095,0.743,Neurotypical
7988,38,Marketing,Shanghai,57792,5.31,2.996,89.059,0.045,Neurodiverse
7989,20,Art & Animation,Tokyo,78892,7.253,1.434,56.157,0.026,Neurotypical
7990,24,Programming,Los Angeles,75938,6.355,6.97,59.334,0.088,Neurotypical
7991,41,Production,Stockholm,156643,5.626,9.361,15.003,0.948,Neurotypical
7992,43,Marketing,Tokyo,130884,4.854,5.354,6.165,0.713,Neurotypical
7993,62,Audio,Montreal,96978,7.773,9.08,36.274,0.414,Neurotypical
7994,64,Management,Tokyo,139383,8.58,8.569,9.482,0.221,Neurotypical
7995,56,Management,Stockholm,92692,7.506,8.152,9.978,0.948,Neurotypical
7996,55,Quality Assurance,Seoul,123110,9.441,2.509,94.891,0.244,Neurotypical
7997,55,Marketing,Stockholm,150932,8.019,4.396,6.8,0.544,Neurotypical
7998,23,Quality Assurance,Montreal,70957,5.055,6.975,43.941,0.243,Neurotypical
7999,55,Quality Assurance,Shanghai,64111,6.551,4.099,75.604,0.727,Neurotypical
8000,37,Marketing,Tokyo,81767,5.539,7.398,28.46,0.173,Neurotypical
8001,35,Production,Seoul,139968,5.917,3.586,49.782,0.595,Neurotypical
8002,60,Production,Los Angeles,127746,9.061,4.534,36.002,0.65,Neurotypical
8003,37,Management,Berlin,97986,3.708,7.584,71.336,0.964,Neurotypical
8004,41,Art & Animation,Paris,51209,1.118,2.061,60.98,0.603,Neurodiverse
8005,21,Production,Shanghai,66553,7.261,8.081,30.888,0.485,Neurotypical
8006,40,Marketing,Shanghai,158063,2.629,7.413,63.167,0.393,Neurodiverse
8007,55,Management,Paris,146693,2.388,5.047,0.309,0.106,Neurotypical
8008,63,Production,Tokyo,81736,9.932,4.938,67.102,0.722,Neurodiverse
8009,58,Game Design,Montreal,136316,3.401,9.16,78.172,0.247,Neurodiverse
8010,58,Programming,Montreal,65023,2.834,7.446,0.688,0.313,Neurotypical
8011,48,Quality Assurance,Montreal,69819,2.719,6.581,66.067,0.012,Neurotypical
8012,45,Programming,Vancouver,117413,4.711,8.778,54.976,0.659,Neurotypical
8013,40,Management,Seoul,70436,4.685,3.985,28.288,0.759,Neurotypical
8014,36,Audio,Los Angeles,151339,6.692,3.58,19.797,0.094,Neurotypical
8015,35,Quality Assurance,Los Angeles,118784,1.933,2.888,95.744,0.137,Neurotypical
8016,50,Management,Stockholm,103025,6.719,5.682,48.16,0.823,Neurotypical
8017,28,Audio,Vancouver,125919,5.083,9.893,45.795,0.735,Neurotypical
8018,50,Game Design,Paris,58714,2.869,9.356,84.661,0.124,Neurotypical
8019,33,Game Design,London,86320,8.004,5.098,38.271,0.423,Neurotypical
8020,56,Programming,Tokyo,82235,5.267,2.002,80.57,0.312,Neurotypical
8021,21,Game Design,Vancouver,137525,7.454,8.871,56.754,0.164,Neurotypical
8022,33,Management,Montreal,118242,9.285,9.303,21.079,0.438,Neurotypical
8023,52,Management,Seoul,131755,4.181,2.542,35.076,0.852,Neurotypical
8024,54,Marketing,Shanghai,82668,9.081,8.951,2.301,0.816,Neurotypical
8025,58,Quality Assurance,Paris,118068,2.803,5.017,43.993,0.586,Neurotypical
8026,39,Audio,Paris,99973,2.999,1.105,93.664,0.56,Neurodiverse
8027,21,Production,Seoul,86276,6.973,9.488,63.196,0.655,Neurotypical
8028,60,Programming,Tokyo,99346,1.924,1.385,57.792,0.975,Neurotypical
8029,38,Programming,Seoul,66849,5.093,1.311,86.966,0.823,Neurodiverse
8030,56,Game Design,Berlin,85793,2.924,9.671,12.22,0.213,Neurotypical
8031,37,Game Design,Stockholm,107297,6.138,2.931,79.641,0.467,Neurotypical
8032,35,Management,London,98287,8.261,6.001,69.757,0.746,Neurotypical
8033,23,Audio,Vancouver,52537,1.382,9.484,52.947,0.848,Neurodiverse
8034,31,Quality Assurance,Paris,82867,4.72,9.46,38.514,0.085,Neurotypical
8035,48,Quality Assurance,Berlin,58307,7.576,2.567,3.546,0.694,Neurotypical
